"STATION","NAME","DATE","TMAX","TMIN"
"MXM00076680","MEXICO CITY, MX","2009-11-29","72","49"
"MXM00076680","MEXICO CITY, MX","2009-11-30","78","49"
"MXM00076680","MEXICO CITY, MX","2009-12-01","77","50"
"MXM00076680","MEXICO CITY, MX","2009-12-02","72","53"
"MXM00076680","MEXICO CITY, MX","2009-12-03","72","51"
"MXM00076680","MEXICO CITY, MX","2009-12-04","74","51"
"MXM00076680","MEXICO CITY, MX","2009-12-05","72","54"
"MXM00076680","MEXICO CITY, MX","2009-12-06","72","54"
"MXM00076680","MEXICO CITY, MX","2009-12-10","80","54"
"MXM00076680","MEXICO CITY, MX","2009-12-11","80","52"
"MXM00076680","MEXICO CITY, MX","2009-12-12","78","54"
"MXM00076680","MEXICO CITY, MX","2009-12-13","75","53"
"MXM00076680","MEXICO CITY, MX","2009-12-14","77","50"
"MXM00076680","MEXICO CITY, MX","2009-12-15",,
"MXM00076680","MEXICO CITY, MX","2009-12-16","75","50"
"MXM00076680","MEXICO CITY, MX","2009-12-17",,
"MXM00076680","MEXICO CITY, MX","2009-12-18","73","48"
"MXM00076680","MEXICO CITY, MX","2009-12-19","68","47"
"MXM00076680","MEXICO CITY, MX","2009-12-20","64","48"
"MXM00076680","MEXICO CITY, MX","2009-12-21",,
"MXM00076680","MEXICO CITY, MX","2009-12-22",,
"MXM00076680","MEXICO CITY, MX","2009-12-23","72","43"
"MXM00076680","MEXICO CITY, MX","2009-12-24","68","46"
"MXM00076680","MEXICO CITY, MX","2009-12-28","76","47"
"MXM00076680","MEXICO CITY, MX","2009-12-29",,
"MXM00076680","MEXICO CITY, MX","2009-12-31","73","49"
"MXM00076680","MEXICO CITY, MX","2010-01-04","60","47"
"MXM00076680","MEXICO CITY, MX","2010-01-05",,
"MXM00076680","MEXICO CITY, MX","2010-01-06",,
"MXM00076680","MEXICO CITY, MX","2010-01-07","66","47"
"MXM00076680","MEXICO CITY, MX","2010-01-08",,
"MXM00076680","MEXICO CITY, MX","2010-01-09","55","46"
"MXM00076680","MEXICO CITY, MX","2010-01-10",,
"MXM00076680","MEXICO CITY, MX","2010-01-11","60","41"
"MXM00076680","MEXICO CITY, MX","2010-01-12","59","41"
"MXM00076680","MEXICO CITY, MX","2010-01-14",,
"MXM00076680","MEXICO CITY, MX","2010-01-15","67","46"
"MXM00076680","MEXICO CITY, MX","2010-01-17","71","45"
"MXM00076680","MEXICO CITY, MX","2010-01-18",,
"MXM00076680","MEXICO CITY, MX","2010-01-19","76","49"
"MXM00076680","MEXICO CITY, MX","2010-01-20","78","47"
"MXM00076680","MEXICO CITY, MX","2010-01-21","77","47"
"MXM00076680","MEXICO CITY, MX","2010-01-22","77","46"
"MXM00076680","MEXICO CITY, MX","2010-01-23","81","46"
"MXM00076680","MEXICO CITY, MX","2010-01-24","80","46"
"MXM00076680","MEXICO CITY, MX","2010-01-25","82","45"
"MXM00076680","MEXICO CITY, MX","2010-01-26","78","46"
"MXM00076680","MEXICO CITY, MX","2010-01-27","78","49"
"MXM00076680","MEXICO CITY, MX","2010-01-28","76","49"
"MXM00076680","MEXICO CITY, MX","2010-01-29","72","51"
"MXM00076680","MEXICO CITY, MX","2010-01-30","70","52"
"MXM00076680","MEXICO CITY, MX","2010-02-02","63","48"
"MXM00076680","MEXICO CITY, MX","2010-02-03","64","50"
"MXM00076680","MEXICO CITY, MX","2010-02-04",,
"MXM00076680","MEXICO CITY, MX","2010-02-05",,
"MXM00076680","MEXICO CITY, MX","2010-02-06","74","43"
"MXM00076680","MEXICO CITY, MX","2010-02-09","74","49"
"MXM00076680","MEXICO CITY, MX","2010-02-10",,
"MXM00076680","MEXICO CITY, MX","2010-02-12","77","52"
"MXM00076680","MEXICO CITY, MX","2010-02-15","72","51"
"MXM00076680","MEXICO CITY, MX","2010-02-23","78","48"
"MXM00076680","MEXICO CITY, MX","2010-02-25",,
"MXM00076680","MEXICO CITY, MX","2010-02-26","77","43"
"MXM00076680","MEXICO CITY, MX","2010-03-03","78","49"
"MXM00076680","MEXICO CITY, MX","2010-03-04","81","50"
"MXM00076680","MEXICO CITY, MX","2010-03-05","81","51"
"MXM00076680","MEXICO CITY, MX","2010-03-06","81","53"
"MXM00076680","MEXICO CITY, MX","2010-03-07","79","54"
"MXM00076680","MEXICO CITY, MX","2010-03-08","82","52"
"MXM00076680","MEXICO CITY, MX","2010-03-09",,
"MXM00076680","MEXICO CITY, MX","2010-03-10","80","58"
"MXM00076680","MEXICO CITY, MX","2010-03-12","82","55"
"MXM00076680","MEXICO CITY, MX","2010-03-17","78","50"
"MXM00076680","MEXICO CITY, MX","2010-03-19",,
"MXM00076680","MEXICO CITY, MX","2010-03-20","76","53"
"MXM00076680","MEXICO CITY, MX","2010-03-22","78","48"
"MXM00076680","MEXICO CITY, MX","2010-03-25",,
"MXM00076680","MEXICO CITY, MX","2010-03-26","83","50"
"MXM00076680","MEXICO CITY, MX","2010-03-27","83","52"
"MXM00076680","MEXICO CITY, MX","2010-03-28","85","54"
"MXM00076680","MEXICO CITY, MX","2010-03-29","81","50"
"MXM00076680","MEXICO CITY, MX","2010-03-30","73","49"
"MXM00076680","MEXICO CITY, MX","2010-03-31","78","51"
"MXM00076680","MEXICO CITY, MX","2010-05-01","86","55"
"MXM00076680","MEXICO CITY, MX","2010-05-06",,
"MXM00076680","MEXICO CITY, MX","2010-05-07","87","50"
"MXM00076680","MEXICO CITY, MX","2010-05-11",,
"MXM00076680","MEXICO CITY, MX","2010-05-12",,
"MXM00076680","MEXICO CITY, MX","2010-05-13","86","47"
"MXM00076680","MEXICO CITY, MX","2010-05-14",,
"MXM00076680","MEXICO CITY, MX","2010-05-15",,
"MXM00076680","MEXICO CITY, MX","2010-05-19","78","57"
"MXM00076680","MEXICO CITY, MX","2010-05-20",,
"MXM00076680","MEXICO CITY, MX","2010-05-21",,
"MXM00076680","MEXICO CITY, MX","2010-05-25","86","59"
"MXM00076680","MEXICO CITY, MX","2010-05-26","87","52"
"MXM00076680","MEXICO CITY, MX","2010-05-27","84","60"
"MXM00076680","MEXICO CITY, MX","2010-05-28","79","57"
"MXM00076680","MEXICO CITY, MX","2010-05-29",,
"MXM00076680","MEXICO CITY, MX","2010-06-01","87","59"
"MXM00076680","MEXICO CITY, MX","2010-06-02","81","62"
"MXM00076680","MEXICO CITY, MX","2010-06-03","85","62"
"MXM00076680","MEXICO CITY, MX","2010-06-04",,
"MXM00076680","MEXICO CITY, MX","2010-06-05","87","60"
"MXM00076680","MEXICO CITY, MX","2010-06-08","85","59"
"MXM00076680","MEXICO CITY, MX","2010-06-09",,
"MXM00076680","MEXICO CITY, MX","2010-06-10","86","58"
"MXM00076680","MEXICO CITY, MX","2010-06-11","77","61"
"MXM00076680","MEXICO CITY, MX","2010-06-12",,
"MXM00076680","MEXICO CITY, MX","2010-06-15","81","56"
"MXM00076680","MEXICO CITY, MX","2010-06-16","80","56"
"MXM00076680","MEXICO CITY, MX","2010-06-17","72","56"
"MXM00076680","MEXICO CITY, MX","2010-06-18",,
"MXM00076680","MEXICO CITY, MX","2010-06-22",,
"MXM00076680","MEXICO CITY, MX","2010-06-23",,
"MXM00076680","MEXICO CITY, MX","2010-06-24",,
"MXM00076680","MEXICO CITY, MX","2010-06-25","72","56"
"MXM00076680","MEXICO CITY, MX","2010-06-29","81","58"
"MXM00076680","MEXICO CITY, MX","2010-06-30","79","59"
"MXM00076680","MEXICO CITY, MX","2010-07-01",,
"MXM00076680","MEXICO CITY, MX","2010-07-02",,
"MXM00076680","MEXICO CITY, MX","2010-07-03","81","60"
"MXM00076680","MEXICO CITY, MX","2010-07-06","74","56"
"MXM00076680","MEXICO CITY, MX","2010-07-07","73","59"
"MXM00076680","MEXICO CITY, MX","2010-07-08",,
"MXM00076680","MEXICO CITY, MX","2010-07-09",,
"MXM00076680","MEXICO CITY, MX","2010-07-10",,
"MXM00076680","MEXICO CITY, MX","2010-07-13",,
"MXM00076680","MEXICO CITY, MX","2010-07-14","80","56"
"MXM00076680","MEXICO CITY, MX","2010-07-15","75","56"
"MXM00076680","MEXICO CITY, MX","2010-07-16","78","55"
"MXM00076680","MEXICO CITY, MX","2010-07-17","76","55"
"MXM00076680","MEXICO CITY, MX","2010-07-20",,
"MXM00076680","MEXICO CITY, MX","2010-07-21",,
"MXM00076680","MEXICO CITY, MX","2010-07-22",,
"MXM00076680","MEXICO CITY, MX","2010-07-23",,
"MXM00076680","MEXICO CITY, MX","2010-07-24",,
"MXM00076680","MEXICO CITY, MX","2010-07-27","72","57"
"MXM00076680","MEXICO CITY, MX","2010-07-28","78","57"
"MXM00076680","MEXICO CITY, MX","2010-07-29",,
"MXM00076680","MEXICO CITY, MX","2010-07-30",,
"MXM00076680","MEXICO CITY, MX","2010-07-31",,
"MXM00076680","MEXICO CITY, MX","2010-08-03",,
"MXM00076680","MEXICO CITY, MX","2010-08-04",,
"MXM00076680","MEXICO CITY, MX","2010-08-05","71","54"
"MXM00076680","MEXICO CITY, MX","2010-08-07","78","56"
"MXM00076680","MEXICO CITY, MX","2010-08-10",,
"MXM00076680","MEXICO CITY, MX","2010-08-11","81","58"
"MXM00076680","MEXICO CITY, MX","2010-08-12",,
"MXM00076680","MEXICO CITY, MX","2010-08-17","72","58"
"MXM00076680","MEXICO CITY, MX","2010-08-19","70","57"
"MXM00076680","MEXICO CITY, MX","2010-08-20","72","55"
"MXM00076680","MEXICO CITY, MX","2010-08-24",,
"MXM00076680","MEXICO CITY, MX","2010-08-25","79","54"
"MXM00076680","MEXICO CITY, MX","2010-08-26",,
"MXM00076680","MEXICO CITY, MX","2010-08-27","70","54"
"MXM00076680","MEXICO CITY, MX","2010-08-28",,
"MXM00076680","MEXICO CITY, MX","2010-08-29","79","57"
"MXM00076680","MEXICO CITY, MX","2010-08-30","74","56"
"MXM00076680","MEXICO CITY, MX","2010-08-31","74","56"
"MXM00076680","MEXICO CITY, MX","2010-09-01",,
"MXM00076680","MEXICO CITY, MX","2010-09-02","79","57"
"MXM00076680","MEXICO CITY, MX","2010-09-03",,
"MXM00076680","MEXICO CITY, MX","2010-09-04","74","56"
"MXM00076680","MEXICO CITY, MX","2010-09-06",,
"MXM00076680","MEXICO CITY, MX","2010-09-07","72","58"
"MXM00076680","MEXICO CITY, MX","2010-09-08","74","58"
"MXM00076680","MEXICO CITY, MX","2010-09-09","76","58"
"MXM00076680","MEXICO CITY, MX","2010-09-10","77","56"
"MXM00076680","MEXICO CITY, MX","2010-09-11",,
"MXM00076680","MEXICO CITY, MX","2010-09-13",,
"MXM00076680","MEXICO CITY, MX","2010-09-14","76","56"
"MXM00076680","MEXICO CITY, MX","2010-09-15",,
"MXM00076680","MEXICO CITY, MX","2010-09-16","75","58"
"MXM00076680","MEXICO CITY, MX","2010-09-17",,
"MXM00076680","MEXICO CITY, MX","2010-09-20",,
"MXM00076680","MEXICO CITY, MX","2010-09-21","78","58"
"MXM00076680","MEXICO CITY, MX","2010-09-22","80","57"
"MXM00076680","MEXICO CITY, MX","2010-09-23","74","58"
"MXM00076680","MEXICO CITY, MX","2010-09-24","72","56"
"MXM00076680","MEXICO CITY, MX","2010-09-25",,
"MXM00076680","MEXICO CITY, MX","2010-09-27",,
"MXM00076680","MEXICO CITY, MX","2010-09-28",,
"MXM00076680","MEXICO CITY, MX","2010-09-29",,
"MXM00076680","MEXICO CITY, MX","2010-09-30","76","48"
"MXM00076680","MEXICO CITY, MX","2010-10-01","74","47"
"MXM00076680","MEXICO CITY, MX","2010-10-02","72","47"
"MXM00076680","MEXICO CITY, MX","2010-10-03","72","47"
"MXM00076680","MEXICO CITY, MX","2010-10-04",,
"MXM00076680","MEXICO CITY, MX","2010-10-05","70","45"
"MXM00076680","MEXICO CITY, MX","2010-10-06","74","51"
"MXM00076680","MEXICO CITY, MX","2010-10-07",,
"MXM00076680","MEXICO CITY, MX","2010-10-08","74","51"
"MXM00076680","MEXICO CITY, MX","2010-10-09","75","51"
"MXM00076680","MEXICO CITY, MX","2010-10-10","78","51"
"MXM00076680","MEXICO CITY, MX","2010-10-11",,
"MXM00076680","MEXICO CITY, MX","2010-10-12","81","55"
"MXM00076680","MEXICO CITY, MX","2010-10-13","80","54"
"MXM00076680","MEXICO CITY, MX","2010-10-14","72","49"
"MXM00076680","MEXICO CITY, MX","2010-10-15",,
"MXM00076680","MEXICO CITY, MX","2010-10-16",,
"MXM00076680","MEXICO CITY, MX","2010-10-17","76","45"
"MXM00076680","MEXICO CITY, MX","2010-10-18","76","51"
"MXM00076680","MEXICO CITY, MX","2010-10-19","77","51"
"MXM00076680","MEXICO CITY, MX","2010-10-20","75","54"
"MXM00076680","MEXICO CITY, MX","2010-10-21","80","54"
"MXM00076680","MEXICO CITY, MX","2010-10-22","81","54"
"MXM00076680","MEXICO CITY, MX","2010-10-24","81","54"
"MXM00076680","MEXICO CITY, MX","2010-10-25","81","54"
"MXM00076680","MEXICO CITY, MX","2010-10-26",,
"MXM00076680","MEXICO CITY, MX","2010-10-27","82","53"
"MXM00076680","MEXICO CITY, MX","2010-10-28","82","54"
"MXM00076680","MEXICO CITY, MX","2010-10-29","73","52"
"MXM00076680","MEXICO CITY, MX","2010-10-30",,
"MXM00076680","MEXICO CITY, MX","2010-10-31","73","48"
"MXM00076680","MEXICO CITY, MX","2010-11-01",,
"MXM00076680","MEXICO CITY, MX","2010-11-02","78","54"
"MXM00076680","MEXICO CITY, MX","2010-11-03","76","50"
"MXM00076680","MEXICO CITY, MX","2010-11-04","67","44"
"MXM00076680","MEXICO CITY, MX","2010-11-05",,
"MXM00076680","MEXICO CITY, MX","2010-11-06",,
"MXM00076680","MEXICO CITY, MX","2010-11-07","68","37"
"MXM00076680","MEXICO CITY, MX","2010-11-08",,
"MXM00076680","MEXICO CITY, MX","2010-11-09",,
"MXM00076680","MEXICO CITY, MX","2010-11-10",,
"MXM00076680","MEXICO CITY, MX","2010-11-11",,
"MXM00076680","MEXICO CITY, MX","2010-11-12","74","42"
"MXM00076680","MEXICO CITY, MX","2010-11-13","74","45"
"MXM00076680","MEXICO CITY, MX","2010-11-14","74","47"
"MXM00076680","MEXICO CITY, MX","2010-11-16",,
"MXM00076680","MEXICO CITY, MX","2010-11-17","76","48"
"MXM00076680","MEXICO CITY, MX","2010-11-18","76","48"
"MXM00076680","MEXICO CITY, MX","2010-11-19","61","49"
"MXM00076680","MEXICO CITY, MX","2010-11-21","76","48"
"MXM00076680","MEXICO CITY, MX","2010-11-23","76","51"
"MXM00076680","MEXICO CITY, MX","2010-11-24","77","50"
"MXM00076680","MEXICO CITY, MX","2010-11-25","78","48"
"MXM00076680","MEXICO CITY, MX","2010-11-26","78","48"
"MXM00076680","MEXICO CITY, MX","2010-11-27","76","52"
"MXM00076680","MEXICO CITY, MX","2010-11-29",,
"MXM00076680","MEXICO CITY, MX","2010-11-30","77","51"
"MXM00076680","MEXICO CITY, MX","2010-12-01","78","47"
"MXM00076680","MEXICO CITY, MX","2010-12-02","78","47"
"MXM00076680","MEXICO CITY, MX","2010-12-03","72","45"
"MXM00076680","MEXICO CITY, MX","2010-12-07","67","41"
"MXM00076680","MEXICO CITY, MX","2010-12-08","68","42"
"MXM00076680","MEXICO CITY, MX","2010-12-09","67","39"
"MXM00076680","MEXICO CITY, MX","2010-12-10","66","37"
"MXM00076680","MEXICO CITY, MX","2010-12-11","73","39"
"MXM00076680","MEXICO CITY, MX","2010-12-12","73","39"
"MXM00076680","MEXICO CITY, MX","2010-12-13","79","38"
"MXM00076680","MEXICO CITY, MX","2010-12-14","68","38"
"MXM00076680","MEXICO CITY, MX","2010-12-15","71","41"
"MXM00076680","MEXICO CITY, MX","2010-12-16","73","41"
"MXM00076680","MEXICO CITY, MX","2010-12-17","72","42"
"MXM00076680","MEXICO CITY, MX","2010-12-18","70","44"
"MXM00076680","MEXICO CITY, MX","2010-12-19","72","43"
"MXM00076680","MEXICO CITY, MX","2010-12-20",,
"MXM00076680","MEXICO CITY, MX","2010-12-21","75","45"
"MXM00076680","MEXICO CITY, MX","2010-12-22","74","44"
"MXM00076680","MEXICO CITY, MX","2010-12-23","74","44"
"MXM00076680","MEXICO CITY, MX","2010-12-24","72","44"
"MXM00076680","MEXICO CITY, MX","2010-12-25","72","43"
"MXM00076680","MEXICO CITY, MX","2010-12-28","69","44"
"MXM00076680","MEXICO CITY, MX","2010-12-29","71","45"
"MXM00076680","MEXICO CITY, MX","2010-12-30","71","45"
"MXM00076680","MEXICO CITY, MX","2010-12-31","71","46"
"MXM00076680","MEXICO CITY, MX","2011-01-07",,
"MXM00076680","MEXICO CITY, MX","2011-01-11","80","47"
"MXM00076680","MEXICO CITY, MX","2011-01-12","70","45"
"MXM00076680","MEXICO CITY, MX","2011-01-13","68","41"
"MXM00076680","MEXICO CITY, MX","2011-01-14",,
"MXM00076680","MEXICO CITY, MX","2011-01-16","69","46"
"MXM00076680","MEXICO CITY, MX","2011-01-17","68","45"
"MXM00076680","MEXICO CITY, MX","2011-01-18","73","45"
"MXM00076680","MEXICO CITY, MX","2011-01-19",,
"MXM00076680","MEXICO CITY, MX","2011-01-20","77","46"
"MXM00076680","MEXICO CITY, MX","2011-01-21","76","46"
"MXM00076680","MEXICO CITY, MX","2011-01-22","76","46"
"MXM00076680","MEXICO CITY, MX","2011-01-23","74","48"
"MXM00076680","MEXICO CITY, MX","2011-01-24","73","46"
"MXM00076680","MEXICO CITY, MX","2011-01-25","74","46"
"MXM00076680","MEXICO CITY, MX","2011-01-26","74","46"
"MXM00076680","MEXICO CITY, MX","2011-01-27","74","46"
"MXM00076680","MEXICO CITY, MX","2011-01-28","75","49"
"MXM00076680","MEXICO CITY, MX","2011-01-29","73","49"
"MXM00076680","MEXICO CITY, MX","2011-01-31","77","49"
"MXM00076680","MEXICO CITY, MX","2011-02-01","76","49"
"MXM00076680","MEXICO CITY, MX","2011-02-02","77","50"
"MXM00076680","MEXICO CITY, MX","2011-02-04","73","50"
"MXM00076680","MEXICO CITY, MX","2011-02-05","73","53"
"MXM00076680","MEXICO CITY, MX","2011-02-07",,
"MXM00076680","MEXICO CITY, MX","2011-02-08","76","47"
"MXM00076680","MEXICO CITY, MX","2011-02-09","76","49"
"MXM00076680","MEXICO CITY, MX","2011-02-10","77","49"
"MXM00076680","MEXICO CITY, MX","2011-02-11","77","52"
"MXM00076680","MEXICO CITY, MX","2011-02-12","76","52"
"MXM00076680","MEXICO CITY, MX","2011-02-13","70","43"
"MXM00076680","MEXICO CITY, MX","2011-02-14","71","43"
"MXM00076680","MEXICO CITY, MX","2011-02-15","74","46"
"MXM00076680","MEXICO CITY, MX","2011-02-16","75","46"
"MXM00076680","MEXICO CITY, MX","2011-02-17","78","47"
"MXM00076680","MEXICO CITY, MX","2011-02-18","79","47"
"MXM00076680","MEXICO CITY, MX","2011-02-19","79","47"
"MXM00076680","MEXICO CITY, MX","2011-02-20","79","49"
"MXM00076680","MEXICO CITY, MX","2011-02-21","81","50"
"MXM00076680","MEXICO CITY, MX","2011-02-22","78","50"
"MXM00076680","MEXICO CITY, MX","2011-02-23","78","51"
"MXM00076680","MEXICO CITY, MX","2011-02-24","78","51"
"MXM00076680","MEXICO CITY, MX","2011-02-25","79","53"
"MXM00076680","MEXICO CITY, MX","2011-02-27","80","54"
"MXM00076680","MEXICO CITY, MX","2011-02-28","81","54"
"MXM00076680","MEXICO CITY, MX","2011-03-01","80","50"
"MXM00076680","MEXICO CITY, MX","2011-03-02","78","50"
"MXM00076680","MEXICO CITY, MX","2011-03-03","80","50"
"MXM00076680","MEXICO CITY, MX","2011-03-04","80","50"
"MXM00076680","MEXICO CITY, MX","2011-03-07",,
"MXM00076680","MEXICO CITY, MX","2011-03-08",,
"MXM00076680","MEXICO CITY, MX","2011-03-09","81","50"
"MXM00076680","MEXICO CITY, MX","2011-03-10","78","49"
"MXM00076680","MEXICO CITY, MX","2011-03-11",,
"MXM00076680","MEXICO CITY, MX","2011-03-12",,
"MXM00076680","MEXICO CITY, MX","2011-03-13","78","49"
"MXM00076680","MEXICO CITY, MX","2011-03-14","77","49"
"MXM00076680","MEXICO CITY, MX","2011-03-15","78","48"
"MXM00076680","MEXICO CITY, MX","2011-03-16",,
"MXM00076680","MEXICO CITY, MX","2011-03-17",,
"MXM00076680","MEXICO CITY, MX","2011-03-18","77","50"
"MXM00076680","MEXICO CITY, MX","2011-03-19","78","50"
"MXM00076680","MEXICO CITY, MX","2011-03-20","80","50"
"MXM00076680","MEXICO CITY, MX","2011-03-21","81","50"
"MXM00076680","MEXICO CITY, MX","2011-03-22","80","49"
"MXM00076680","MEXICO CITY, MX","2011-03-23","81","49"
"MXM00076680","MEXICO CITY, MX","2011-03-24","80","54"
"MXM00076680","MEXICO CITY, MX","2011-03-25","82","52"
"MXM00076680","MEXICO CITY, MX","2011-03-26","84","54"
"MXM00076680","MEXICO CITY, MX","2011-03-28","85","58"
"MXM00076680","MEXICO CITY, MX","2011-03-29","86","58"
"MXM00076680","MEXICO CITY, MX","2011-03-30","85","59"
"MXM00076680","MEXICO CITY, MX","2011-03-31","87","57"
"MXM00076680","MEXICO CITY, MX","2011-04-01","85","57"
"MXM00076680","MEXICO CITY, MX","2011-04-02","83","57"
"MXM00076680","MEXICO CITY, MX","2011-04-03","83","55"
"MXM00076680","MEXICO CITY, MX","2011-04-04","80","55"
"MXM00076680","MEXICO CITY, MX","2011-04-05","83","54"
"MXM00076680","MEXICO CITY, MX","2011-04-06","82","54"
"MXM00076680","MEXICO CITY, MX","2011-04-07","82","55"
"MXM00076680","MEXICO CITY, MX","2011-04-08","84","59"
"MXM00076680","MEXICO CITY, MX","2011-04-09","87","60"
"MXM00076680","MEXICO CITY, MX","2011-04-10","87","60"
"MXM00076680","MEXICO CITY, MX","2011-04-11","88","59"
"MXM00076680","MEXICO CITY, MX","2011-04-12","87","52"
"MXM00076680","MEXICO CITY, MX","2011-04-13",,
"MXM00076680","MEXICO CITY, MX","2011-04-14","86","59"
"MXM00076680","MEXICO CITY, MX","2011-04-15","86","59"
"MXM00076680","MEXICO CITY, MX","2011-04-16","85","52"
"MXM00076680","MEXICO CITY, MX","2011-04-17",,
"MXM00076680","MEXICO CITY, MX","2011-04-18","77","51"
"MXM00076680","MEXICO CITY, MX","2011-04-19","77","51"
"MXM00076680","MEXICO CITY, MX","2011-04-20",,
"MXM00076680","MEXICO CITY, MX","2011-04-25","83","58"
"MXM00076680","MEXICO CITY, MX","2011-04-26","84","60"
"MXM00076680","MEXICO CITY, MX","2011-04-27",,
"MXM00076680","MEXICO CITY, MX","2011-04-28","87","59"
"MXM00076680","MEXICO CITY, MX","2011-04-29",,
"MXM00076680","MEXICO CITY, MX","2011-04-30","85","56"
"MXM00076680","MEXICO CITY, MX","2011-05-01","85","58"
"MXM00076680","MEXICO CITY, MX","2011-05-02",,
"MXM00076680","MEXICO CITY, MX","2011-05-03",,
"MXM00076680","MEXICO CITY, MX","2011-05-04","71","48"
"MXM00076680","MEXICO CITY, MX","2011-05-06",,
"MXM00076680","MEXICO CITY, MX","2011-05-07","80","56"
"MXM00076680","MEXICO CITY, MX","2011-05-08","84","58"
"MXM00076680","MEXICO CITY, MX","2011-05-09","86","59"
"MXM00076680","MEXICO CITY, MX","2011-05-10","85","59"
"MXM00076680","MEXICO CITY, MX","2011-05-11","86","59"
"MXM00076680","MEXICO CITY, MX","2011-05-12","85","61"
"MXM00076680","MEXICO CITY, MX","2011-05-13","85","61"
"MXM00076680","MEXICO CITY, MX","2011-05-14","87","60"
"MXM00076680","MEXICO CITY, MX","2011-05-15","83","60"
"MXM00076680","MEXICO CITY, MX","2011-05-16","84","59"
"MXM00076680","MEXICO CITY, MX","2011-05-17","84","59"
"MXM00076680","MEXICO CITY, MX","2011-05-18","82","59"
"MXM00076680","MEXICO CITY, MX","2011-05-19",,
"MXM00076680","MEXICO CITY, MX","2011-05-20","87","60"
"MXM00076680","MEXICO CITY, MX","2011-05-21","87","59"
"MXM00076680","MEXICO CITY, MX","2011-05-22","88","59"
"MXM00076680","MEXICO CITY, MX","2011-05-23",,
"MXM00076680","MEXICO CITY, MX","2011-05-24",,
"MXM00076680","MEXICO CITY, MX","2011-05-25","89","61"
"MXM00076680","MEXICO CITY, MX","2011-05-26","90","63"
"MXM00076680","MEXICO CITY, MX","2011-05-27","89","62"
"MXM00076680","MEXICO CITY, MX","2011-05-28","89","62"
"MXM00076680","MEXICO CITY, MX","2011-05-30","89","62"
"MXM00076680","MEXICO CITY, MX","2011-05-31",,
"MXM00076680","MEXICO CITY, MX","2011-06-01","80","55"
"MXM00076680","MEXICO CITY, MX","2011-06-02",,
"MXM00076680","MEXICO CITY, MX","2011-06-03","80","53"
"MXM00076680","MEXICO CITY, MX","2011-06-04","80","54"
"MXM00076680","MEXICO CITY, MX","2011-06-06","79","54"
"MXM00076680","MEXICO CITY, MX","2011-06-07",,
"MXM00076680","MEXICO CITY, MX","2011-06-08",,
"MXM00076680","MEXICO CITY, MX","2011-06-09","83","58"
"MXM00076680","MEXICO CITY, MX","2011-06-10","83","58"
"MXM00076680","MEXICO CITY, MX","2011-06-11","83","52"
"MXM00076680","MEXICO CITY, MX","2011-06-12","83","52"
"MXM00076680","MEXICO CITY, MX","2011-06-13","81","57"
"MXM00076680","MEXICO CITY, MX","2011-06-14","82","56"
